T,V
297.9387,0.0003418021
298.0325,0.0003410086
297.6545,0.0003390314
297.9667,0.000322757
297.7683,0.0003384242
298.0169,0.0003220481
298.8752,0.002576158
297.3767,0.002784917
294.909,0.00308214
294.72,0.0003450567
295.3417,0.0003445148
294.5009,0.0003314912
294.9795,0.0003310567
296.0437,0.0003454024
296.6826,0.0003444617
295.5334,0.0003422929
296.2542,0.0003413169
296.9543,0.0003447403
297.3673,0.0003435029
291.4501,0.002512878
291.4501,0.0002986865
291.45,0.002631344
291.4501,0.0003168685
291.4501,0.0002969275
291.4501,0.0003191846
291.4501,0.0003176019
291.45,0.00271941
291.4501,0.0003372515
291.45,0.002733065
291.4501,0.002736225
291.4523,0.002713789
291.551,0.002768125
293.6994,0.002780992
296.3804,0.0003258147
296.7285,0.0003248791
296.7422,0.000326089
297.2687,0.0003250072
297.7491,0.0003268217
297.8923,0.0003251643
299.152,0.002586479
298.5085,0.002710016
295.0453,0.0003403043
294.9327,0.0003401891
295.6146,0.0003430517
295.4484,0.0003434149
293.5752,0.0003457585
294.2422,0.0003449446
293.8655,0.0003713103
294.2448,0.0003708995
294.7076,0.0003588362
295.7812,0.0003544077
293.8468,0.0003442834
294.8569,0.0003405255
296.9277,0.0003370275
297.3873,0.0003318455
291.4501,0.002576992
291.45,0.002718577
291.45,0.002725394
291.45,0.002730847
291.45,0.002728687
291.4501,0.002702295
291.4507,0.002750151
291.4525,0.0003193972
291.4411,0.0003395394
291.5092,0.0002966527
291.5428,0.0003213412
291.482,0.0003217449
291.4898,0.0003004843
291.4549,0.0003203209
292.8614,0.0003055064
293.5068,0.0003270485
296.5596,0.000325482
299.6381,0.002602794
299.2456,0.003010265
295.7166,0.0003555199
297.1118,0.0003636353
293.0491,0.0003453658
293.9537,0.0003492534
295.5375,0.0003976118
292.456,0.0003755418
293.7642,0.0003960866
291.4501,0.0026828
291.4501,0.002599543
291.4501,0.0003177257
291.4501,0.0003174813
291.4501,0.0003207396
291.4501,0.0003201578
291.4501,0.002728999
291.4501,0.002728255
291.45,0.002719351
291.45,0.002683607
291.4501,0.002515901
291.4509,0.002723362
291.451,0.000285887
291.4536,0.0003218833
291.4506,0.0003575683
291.4542,0.000285899
291.4535,0.0003735496
299.8972,0.002625238
299.616,0.003045525
296.1916,0.0003592959
297.6887,0.000367327
297.0445,0.0003518021
298.5578,0.000362703
292.551,0.0003329576
292.7554,0.0003347496
294.1088,0.0003612389
292.6584,0.0003353239
294.507,0.0003615286
294.5359,0.0003425287
292.0364,0.0003329825
294.2448,0.0003842709
294.1361,0.0003387885
292.354,0.0003491178
291.4501,0.002813555
291.4502,0.002737371
291.4501,0.000338651
291.4501,0.0003381812
291.4502,0.002729245
291.4501,0.002714886
291.4501,0.002673151
291.4501,0.00261642
291.4501,0.002376583
291.4502,0.003074895
291.4503,0.002683046
291.4502,0.0001869478
291.4507,0.0001873501
291.4504,0.003169092
291.4503,0.002589851
291.4542,0.0001653047
291.4548,0.0002631507
291.4511,0.0001541652
291.4512,0.0002308963
299.651,0.002659717
299.4727,0.002714979
297.3204,0.0003347974
298.7363,0.003003541
294.5499,0.0003228743
294.4472,0.0003190764
295.4215,0.0003201609
295.2562,0.0003177636
297.5992,0.0003385333
299.0111,0.0003455876
298.3892,0.0003355521
299.3884,0.0003456348
298.6974,0.0003428772
297.943,0.0003322297
298.9932,0.0003431487
292.5893,0.0003337791
292.5842,0.0003286712
291.8954,0.0003277295
291.4501,0.002777801
291.4501,0.002760156
291.4501,0.000340025
291.4501,0.0003390815
291.4501,0.002739335
291.4501,0.002720651
291.4501,0.002688848
291.4501,0.002668116
291.4501,0.002552204
291.4501,0.003164895
291.4501,0.003044073
291.4501,0.003177697
291.4501,0.002760198
291.5333,0.0003345381
291.8229,0.0003236765
291.4576,0.0003215784
291.4502,0.0002899707
291.4527,0.0003098081
291.4858,0.0003252098
291.4502,0.0002177869
291.4508,0.0003064553
291.4663,0.0003304538
291.4718,0.0003323226
291.4605,0.0003093689
291.4517,0.000279604
291.4521,0.000273284
291.4524,0.0003214999
291.4531,0.0003194536
291.4965,0.0003298745
291.4695,0.000314653
291.4773,0.0003171918
291.4519,0.0003154145
291.5194,0.0003261858
291.6764,0.000320729
291.8836,0.0003351702
291.7219,0.0003286864
291.5137,0.0003182216
291.5807,0.0003332127
291.5859,0.0003297725
291.8544,0.0003227011
291.8284,0.00032243
291.8274,0.0003255686
291.8232,0.0003302565
292.5217,0.000329725
292.1848,0.0003439244
291.9317,0.0003250728
292.8098,0.0003307478
292.7805,0.0003271208
299.1002,0.00272426
299.7034,0.003120044
298.996,0.000366205
299.4047,0.0003654992
297.6977,0.0003562133
292.9663,0.0003446248
292.7047,0.0003388331
295.0797,0.000350223
294.8002,0.0003666757
291.7527,0.0003851925
291.4582,0.0003623082
291.4502,0.002962291
291.4501,0.002801179
291.4501,0.002760166
291.4501,0.002731818
291.4501,0.002707465
291.4502,0.002693552
291.4502,0.002722886
291.4502,0.0003883925
291.4502,0.000324706
291.4501,0.0003881853
291.4501,0.0003244642
291.4501,0.000391829
291.4501,0.0003532145
291.4501,0.0003921584
291.4501,0.0003528282
291.4501,0.002888363
291.4501,0.002646878
291.4501,0.002196317
298.8543,0.002919972
298.9713,0.002756718
299.7485,0.0003628943
299.6677,0.0003614263
299.8724,0.000355094
299.7684,0.0003543214
299.0506,0.000359317
298.8517,0.0003574191
296.2064,0.0003598122
295.2652,0.0003620081
297.5666,0.0003579578
297.0226,0.0003559103
294.174,0.0003377403
292.5181,0.0003664565
291.4501,0.002458481
291.4501,0.000324677
291.4503,0.00284403
291.4501,0.0003314893
291.4502,0.0003373298
291.4502,0.0003426751
291.4501,0.0003270788
291.4502,0.002831225
291.4501,0.0003232675
291.4502,0.0003524741
291.4502,0.000346758
291.4501,0.0003207901
291.45,0.002776995
291.4501,0.0003194238
291.4501,0.0003433594
291.4501,0.000341044
291.4501,0.0003187954
291.45,0.002739896
291.4501,0.0003184308
291.4501,0.0003182285
291.45,0.00272632
291.4501,0.0003180754
291.4501,0.00262601
291.4501,0.002938962
291.45,0.00031886
291.4502,0.0003801754
291.45,0.0003188376
291.4502,0.000380112
298.6283,0.002538085
299.3229,0.0003481273
299.7547,0.0003480211
297.934,0.0003224172
298.6358,0.0003222399
299.8002,0.0003528789
299.6633,0.0003535703
299.8333,0.000347046
299.8616,0.0003474149
298.2367,0.000343531
297.8533,0.0003474446
299.2807,0.0003483436
298.9786,0.0003503347
295.543,0.0003194528
295.9951,0.0003235764
291.4504,0.002654935
291.4503,0.002794111
291.45,0.002765412
291.45,0.00273254
291.45,0.002712826
291.45,0.002790594
291.45,0.0003418957
291.45,0.0003262141
291.45,0.0003420357
291.45,0.0003263736
291.45,0.0003364101
291.45,0.0003225609
291.45,0.0003364447
291.45,0.0003225962
291.45,0.0003196214
291.45,0.0003435099
291.45,0.0003196096
291.45,0.0003434908
298.6173,0.0003413521
298.8208,0.0003414419
297.4692,0.0003226421
297.7628,0.0003225859
299.3721,0.0003416485
299.5252,0.0003422343
298.9432,0.0003358146
298.9707,0.0003366362
296.4374,0.0003119541
296.7781,0.0003125974
291.4506,0.002592219
291.4501,0.002725917
291.45,0.002712658
291.45,0.002685117
291.45,0.002664283
291.45,0.0003386492
291.45,0.0003395623
291.45,0.0003388747
291.45,0.0003398156
291.45,0.0003340997
291.45,0.0003348226
291.45,0.0003341853
291.45,0.0003349162
291.45,0.0003181307
291.45,0.0003184283
291.45,0.0003181466
291.45,0.00031844
299.7995,0.0003390849
298.4595,0.0003391487
299.1329,0.0003225501
297.8528,0.0003225619
299.246,0.0003339866
297.6983,0.0003340595
298.1484,0.0002766341
297.2148,0.0002766514
291.4502,0.002563611
291.45,0.00269047
291.45,0.002666597
291.45,0.002628669
291.45,0.0003371582
291.45,0.0003374301
291.45,0.0003375228
291.45,0.000337828
291.45,0.0003333691
291.45,0.0003335268
291.45,0.0003335211
291.45,0.0003336845
291.45,0.0003180722
291.45,0.0003180597
291.45,0.0003180996
291.45,0.0003180906
299.628,0.0003232723
299.2958,0.000323271
291.4501,0.002549184
291.45,0.002662394
291.45,0.002589478
291.45,0.0003355636
291.45,0.0003357451
291.45,0.0003361862
291.45,0.0003364007
291.45,0.000332612
291.45,0.0003327596
291.45,0.0003328827
291.45,0.0003330384
291.45,0.000317883
291.45,0.0003179523
291.45,0.0003179374
291.45,0.0003180078
291.45,0.002538309
291.45,0.002658481
291.45,0.0003326208
291.45,0.0003329057
291.45,0.0003339608
291.45,0.0003342856
291.45,0.0003310448
291.45,0.0003314193
291.45,0.000331575
291.45,0.0003319572
291.45,0.0003171539
291.45,0.0003175241
291.45,0.0003172586
291.45,0.0003176315
291.45,0.002397776
291.45,0.0003074295
291.45,0.000307605
291.45,0.0003294246
291.45,0.0003297702
291.45,0.0003279261
291.45,0.000328452
291.45,0.0003290568
291.45,0.00032964
291.45,0.0003152217
291.45,0.0003161236
291.45,0.0003154362
291.45,0.0003163383
291.45,0.002608473
291.45,0.0003081927
291.45,0.0003259412
291.45,0.000314322
291.45,0.0003146381
291.4503,0.0002599564
291.4504,0.0002669915
291.4503,0.0003016126
291.4503,0.0003300551
291.45,0.0003437308
291.45,0.0003405692
291.4503,0.002544259
291.4503,0.0001542509
291.4503,0.0001859509
291.4503,0.003379088
291.4503,0.002716461
298.3852,0.002545641
298.273,0.002674246
297.9555,0.00268639
297.5804,0.002699987
297.303,0.002713344
297.1416,0.002725447
297.065,0.002735858
297.0404,0.002744491
297.0464,0.002750042
297.0768,0.002750121
297.1247,0.002744705
297.1834,0.002737227
297.2482,0.002729917
297.3155,0.002723425
297.3814,0.002717114
297.4439,0.002705166
297.5061,0.002657471
297.572,0.002627647
297.5801,0.002658192
298.3702,0.002545246
298.1958,0.002672317
297.7878,0.002682013
297.3842,0.002692827
297.1443,0.002703674
297.0334,0.002713734
296.9953,0.002722583
296.9915,0.002729995
297.0113,0.002735712
297.0466,0.002736286
297.0964,0.002731456
297.1572,0.002725563
297.2259,0.002718992
297.2983,0.002711104
297.3698,0.002699126
297.4395,0.002671746
297.5129,0.002654205
297.4576,0.002617228
297.5385,0.002705188
297.5999,0.002675268
298.3469,0.002545014
298.0854,0.00267113
297.5574,0.002679202
297.1903,0.002688031
297.0204,0.002696909
296.9579,0.002705198
296.9481,0.002712591
296.9634,0.002718828
296.9939,0.002723834
297.0308,0.002724275
297.077,0.002719738
297.1368,0.002713604
297.2093,0.002705531
297.2893,0.002694487
297.3707,0.002676612
297.4536,0.002659261
297.5442,0.002655887
297.1249,0.002583036
297.4813,0.002738247
297.5655,0.002695808
297.6528,0.002670344
298.2739,0.002544904
297.8196,0.002670499
297.2962,0.002677527
297.0267,0.002685007
296.9225,0.002692389
296.899,0.002699239
296.9161,0.002705337
296.9557,0.002710529
296.9984,0.002714585
297.034,0.002714146
297.071,0.002708534
297.1242,0.002700779
297.199,0.002690433
297.2895,0.002676196
297.3864,0.002661465
297.488,0.002652263
297.6022,0.002653141
296.789,0.002571074
297.4742,0.002728815
297.5591,0.002718047
297.6473,0.002681907
297.7378,0.002669979
298.1094,0.002544915
297.4823,0.002670333
297.0729,0.002676806
296.8935,0.002683401
296.8371,0.002689712
296.8504,0.002695376
296.9106,0.002700294
296.9918,0.002704274
297.0511,0.002706963
297.077,0.002704798
297.0929,0.002697274
297.1304,0.002687222
297.2035,0.002674056
297.3062,0.002659802
297.4225,0.002649786
297.5465,0.002649794
297.6832,0.002675819
295.7308,0.002701698
297.4931,0.002588538
296.3866,0.0003172039
296.8801,0.000317162
297.0759,0.0003197606
297.3403,0.0003197479
297.6276,0.002722475
297.6883,0.002698945
297.757,0.002668813
297.8341,0.002702326
297.8415,0.002545082
297.1861,0.002670699
296.8878,0.002677026
296.7713,0.0026831
296.7563,0.002688556
296.8172,0.002693199
296.9519,0.002696947
297.079,0.002699452
297.1438,0.002700174
297.1458,0.002695637
297.1321,0.002685653
297.1538,0.002672387
297.231,0.002657372
297.3493,0.002642209
297.4866,0.002644805
297.629,0.00267876
297.7743,0.00272358
296.4206,0.002818349
297.4582,0.002718916
297.1167,0.0003378511
297.3877,0.0003379049
297.714,0.00271281
297.8164,0.002680581
297.8694,0.002656893
296.7792,0.0003178493
297.926,0.002802369
297.5133,0.002545617
296.9328,0.002671806
296.715,0.002678312
296.6499,0.002684052
296.676,0.00268876
296.8184,0.002692369
297.0326,0.002694764
297.1889,0.00269555
297.2296,0.00269317
297.2015,0.002685728
297.1723,0.002672872
297.1961,0.002655434
297.2962,0.002636597
297.4382,0.002628457
297.5903,0.002662804
297.731,0.002732344
297.8611,0.002785871
292.2369,0.002580862
295.1941,0.002718124
293.9392,0.0003199292
294.9744,0.0003379242
294.4484,0.000319786
295.3212,0.0003377586
297.1107,0.002720499
295.1756,0.000318083
295.5682,0.0003179811
297.7226,0.002700184
297.8966,0.002655257
297.9585,0.002622068
298.0001,0.002991839
297.1452,0.00254698
296.684,0.002674211
296.5377,0.002681062
296.5211,0.002686388
296.5998,0.002690201
296.8499,0.002692559
297.1377,0.002693441
297.283,0.002691522
297.2863,0.002685415
297.2411,0.002674463
297.2231,0.002657187
297.2724,0.002635153
297.4,0.002614863
297.566,0.002617904
297.7203,0.002715071
297.8472,0.002803268
297.9577,0.002704483
291.4882,0.002633849
291.8048,0.002723827
293.889,0.002726142
292.4417,0.0003180692
292.7082,0.0003180184
296.6401,0.002711197
297.6643,0.002677387
297.9307,0.002626642
297.9978,0.002960567
296.7214,0.00255022
296.4151,0.002678823
296.3525,0.002685774
296.381,0.002690247
296.5463,0.002692725
296.904,0.002693572
297.24,0.002691826
297.3552,0.002686572
297.3362,0.002677726
297.3023,0.002663477
297.3142,0.002640632
297.4023,0.002612862
297.5529,0.002589651
297.7405,0.00259823
297.8754,0.002851307
297.9449,0.00272877
291.4525,0.002640106
291.4677,0.002733629
291.6502,0.002734814
293.3388,0.002715761
296.3439,0.002680771
297.6311,0.002674106
297.9479,0.002598547
297.9527,0.002857846
296.214,0.002557101
296.1263,0.002686928
296.1572,0.002692975
296.2326,0.002695565
296.5027,0.002696018
296.9837,0.002693778
297.325,0.002688564
297.4256,0.002681312
297.4133,0.002670912
297.4095,0.002653796
297.4647,0.002624757
297.5857,0.002587274
297.7445,0.00255204
297.8876,0.002535231
297.9337,0.003137929
291.4502,0.002733604
291.451,0.002750521
291.459,0.002747849
291.6,0.002721399
293.1191,0.002674893
296.4696,0.00265198
297.7352,0.002607363
297.9198,0.0027449
297.9968,0.002610846
295.6192,0.002569325
295.8347,0.00269945
295.9537,0.002702479
296.0862,0.002701647
296.482,0.002697529
297.0335,0.002690932
297.3938,0.002684033
297.504,0.002676442
297.523,0.002665428
297.56,0.0026462
297.6453,0.002609945
297.7629,0.00255555
297.8647,0.002493064
297.8949,0.002844106
291.4501,0.002760366
291.4501,0.002775946
291.4504,0.002765045
291.4552,0.002725129
291.5555,0.002672374
293.0388,0.0025034
297.0374,0.002727421
297.8396,0.002932021
297.9559,0.00267363
298.055,0.002504318
295.0765,0.002586664
295.5508,0.002715554
295.7492,0.002712461
295.9511,0.002703728
296.4417,0.002693353
297.0094,0.002685165
297.4214,0.002678914
297.575,0.002672151
297.6336,0.002661813
297.6953,0.002642011
297.7729,0.0025989
297.842,0.002520648
297.8787,0.002428224
297.882,0.002926392
291.4501,0.002804643
291.45,0.002811472
291.45,0.002776134
291.4502,0.002722343
291.4523,0.002667121
291.5294,0.002679729
293.0397,0.002661653
297.7391,0.0002919768
297.8777,0.0003838256
297.6313,0.0002918644
297.8118,0.0003832632
297.9662,0.0025553
297.967,0.000291906
297.9446,0.0002912315
298.0418,0.002611976
298.0768,0.002214654
294.5902,0.002606177
295.2745,0.002731139
295.5579,0.00271305
295.8159,0.002694735
296.3158,0.002683543
296.8217,0.002677563
297.3635,0.002673404
297.6023,0.002668656
297.6913,0.002660353
297.7568,0.002642585
297.8106,0.002600604
297.8493,0.002513541
297.8686,0.002621372
297.8705,0.002556402
291.45,0.002874266
291.45,0.002831544
291.45,0.002762847
291.45,0.002709534
291.4501,0.002662835
291.4501,0.002580023
291.4311,0.0003302866
291.5782,0.0003112238
291.4313,0.0003314507
291.5821,0.0003120799
291.1796,0.0002935184
291.3983,0.000309195
291.3985,0.0003104364
297.7144,0.0003099489
291.1846,0.0002935463
297.309,0.0003096917
298.0472,0.002116964
298.0577,0.002517033
298.0815,0.002578062
294.1439,0.002635668
295.029,0.002724553
295.3953,0.002691032
295.6754,0.002676273
296.0226,0.002671109
296.3357,0.002669274
297.1449,0.002667977
297.5383,0.002665635
297.684,0.00266004
297.7627,0.002646796
297.8078,0.002618028
297.835,0.002594338
297.8503,0.002550272
297.8592,0.002325504
291.4501,0.002841804
291.4501,0.002792313
291.45,0.002725285
291.45,0.002690859
291.45,0.002663915
291.4501,0.002660744
291.4525,0.0003076916
291.4577,0.0003073058
291.4499,0.0003298776
291.4476,0.0003292536
291.447,0.0003246546
291.436,0.0003338112
291.4315,0.0003310349
298.014,0.002192099
298.0828,0.002575405
293.5725,0.002364199
294.7857,0.002548371
295.2113,0.002541598
295.51,0.002539665
295.6421,0.002540871
295.831,0.002542508
296.6943,0.002543196
297.1958,0.002542111
297.5857,0.002537704
297.7365,0.002527732
297.8065,0.00251379
297.8348,0.002499291
297.8531,0.002471089
297.8618,0.00156539
291.4501,0.002638503
291.4501,0.0003427995
291.4501,0.002603838
291.4501,0.0003246139
291.4501,0.0003605031
291.4501,0.0003372368
291.4501,0.00276838
291.4501,0.000331388
291.4501,0.0003425522
291.4502,0.002593182
291.4501,0.00262249
291.4501,0.002564216
291.4501,0.002592246
291.45,0.002550549
291.4502,0.002577495
291.45,0.002541536
291.4503,0.002665498
291.45,0.002405201
291.4539,0.0003170131
291.4607,0.0002987929
291.4547,0.0003194936
291.4609,0.0002971772
291.4504,0.002617606
291.7186,0.002663331
291.4811,0.0003169772
291.4588,0.0003194458
291.4637,0.0002416117
291.4496,0.0003087247
291.4488,0.0003080171
291.6523,0.0002414106
291.4494,0.0002865783
291.4465,0.0002861106
292.5433,0.0003173254
293.2476,0.002702654
292.8438,0.0003172202
291.4475,0.0003303019
298.0528,0.001499863
291.4503,0.002702226
291.4503,0.002849606
291.4503,0.002380596
297.5279,0.002518266
297.5314,0.002676141
297.5993,0.002604549
297.7387,0.002571159
297.9546,0.002556074
298.1626,0.002549831
298.3239,0.002547362
298.3715,0.002546242
297.5116,0.002904436
297.1488,0.002959773
297.0623,0.002821681
297.2044,0.002744996
297.6212,0.002709211
298.0757,0.002691563
298.2824,0.002682418
298.2874,0.00267727
297.3983,0.00270117
296.8802,0.002914454
296.806,0.002873944
297.0503,0.0028016
297.6492,0.002750226
298.1473,0.002720915
298.2073,0.002703661
298.0435,0.002693097
297.2994,0.002634375
296.8211,0.002834109
296.8389,0.002853654
297.225,0.00282775
297.8611,0.002784136
298.136,0.002748928
297.9948,0.002725822
297.7099,0.00271042
297.2314,0.002598296
296.9061,0.00278131
297.0663,0.00281255
297.5331,0.002817876
298.0143,0.002800517
298.0526,0.002771171
297.7145,0.002745442
297.4333,0.002726802
297.1915,0.002577819
297.0787,0.002748258
297.3296,0.002781499
297.7627,0.002796018
298.0108,0.002796646
297.8633,0.002783204
297.4856,0.002761194
297.2496,0.002740978
297.2029,0.002566904
297.2485,0.002728459
297.5328,0.002760261
297.8697,0.002778667
297.9539,0.002785213
297.6783,0.002782845
297.3378,0.002770778
297.1497,0.002752617
297.2568,0.002561478
297.3701,0.002717058
297.6347,0.002746645
297.8726,0.002766384
297.8553,0.002776154
297.5524,0.002777437
297.2631,0.002772277
297.1127,0.002760218
297.3318,0.00255886
297.4558,0.002710741
297.6766,0.002738503
297.8481,0.002758572
297.7734,0.002770062
297.4873,0.002773414
297.2465,0.002770097
297.1194,0.002762072
297.8911,0.002557669
297.8077,0.002707515
297.8065,0.00273424
297.8389,0.002754438
297.727,0.002766706
297.4722,0.00277096
297.2655,0.002768406
297.1552,0.002761089
298.1923,0.002557232
298.0014,0.002706374
297.9078,0.002732854
297.8506,0.002753149
297.7028,0.0027655
297.4816,0.002769699
297.3052,0.002767148
297.2091,0.0027578
298.3223,0.002557344
298.0775,0.002706832
297.956,0.002733668
297.8498,0.002753943
297.6931,0.002765646
297.4971,0.00276907
297.3541,0.002763653
297.2716,0.002750103
298.4409,0.002557926
298.1323,0.002708553
297.9748,0.002736018
297.844,0.002755909
297.6866,0.002766432
297.5232,0.002767285
297.4054,0.002753995
297.3367,0.002740298
298.4524,0.00255892
298.1473,0.002711191
297.971,0.002739274
297.8268,0.002758703
297.6803,0.002768471
297.5488,0.00275775
297.4557,0.002739957
297.4007,0.0027311
298.418,0.002560177
298.1256,0.002714275
297.9444,0.002743163
297.7996,0.002763372
297.6732,0.002768224
297.5714,0.002741215
297.5027,0.002724072
297.461,0.002722655
298.3516,0.002561488
298.0718,0.002717496
297.9004,0.002748258
297.7692,0.002772072
297.6674,0.002762131
297.5941,0.002723263
297.547,0.002702524
297.5169,0.002713632
298.2716,0.002562657
298.0057,0.002720897
297.8553,0.00275531
297.7477,0.002785874
297.6749,0.002757281
297.6278,0.002708946
297.5968,0.002684777
297.5756,0.002682073
298.2043,0.002563658
297.9691,0.00272461
297.8488,0.002764091
297.7771,0.002803517
297.7293,0.002766612
297.6937,0.002730278
297.6639,0.003077333
297.6715,0.002517766
297.6486,0.00268348
298.1642,0.002564511
298.0006,0.002728221
297.9553,0.002773106
297.9242,0.002823377
297.881,0.002797386
297.8374,0.002768898
297.7939,0.002728881
298.1797,0.002565168
298.1834,0.002730919
298.2238,0.002778727
298.2065,0.002831132
298.1352,0.00280109
298.0483,0.002769149
297.446,0.002651034
297.5953,0.002753249
297.9713,0.00276037
298.3939,0.002565657
298.5616,0.00273273
298.5778,0.002781582
298.4944,0.002831337
298.3565,0.00280859
298.203,0.002782461
297.0357,0.002603626
296.9105,0.002782089
297.0987,0.002766237
297.9938,0.002780619
298.7726,0.002566037
298.7703,0.00273392
298.672,0.002782207
298.5415,0.002826558
298.3765,0.002816143
298.1212,0.002788912
296.6298,0.002577732
297.2546,0.002759234
297.1113,0.002776791
297.0247,0.002776084
297.8788,0.002774222
298.8488,0.002566348
298.7975,0.002734597
298.5472,0.002781432
298.2669,0.002817319
298.0758,0.002810514
297.8171,0.002762269
296.005,0.002570163
297.3127,0.002735619
297.5033,0.002766788
297.4262,0.002775929
297.3519,0.002764992
297.8058,0.002595683
298.89,0.002566602
298.6944,0.002735279
297.6241,0.002780683
297.3013,0.002807557
297.2955,0.002779047
297.4484,0.002769389
294.0862,0.002511138
296.1857,0.002720475
297.0669,0.002749797
297.4719,0.002764873
297.6307,0.002753584
297.7176,0.002710348
297.8613,0.002822843
298.8925,0.002566987
297.8856,0.002737314
296.1429,0.002783835
296.1882,0.002804482
296.6513,0.002717349
297.3352,0.0003210924
297.4958,0.0003201836
297.1502,0.000342388
297.3773,0.000341615
292.5105,0.002701029
292.5035,0.002646215
293.5828,0.002735672
294.3958,0.002751754
296.1507,0.002743846
297.3596,0.002703433
297.8371,0.002540578
297.9531,0.000318756
297.9864,0.0003170334
297.912,0.0003187304
297.9772,0.0003173902
297.6012,0.0003184486
297.7431,0.0003173196
298.8067,0.002568038
296.8671,0.002743317
295.3593,0.002797266
295.7557,0.002858388
296.8153,0.0003445927
296.8426,0.0003441016
296.5648,0.0003471226
296.587,0.0003466976
297.2542,0.0003387063
297.288,0.0003380859
291.4997,0.002809136
291.5447,0.002723779
291.7841,0.0003175272
292.0557,0.00031689
291.5019,0.0003372198
291.5427,0.0003192691
291.6062,0.002742365
291.7544,0.00273978
292.7604,0.002706027
296.1421,0.002676896
297.9165,0.002755125
297.9784,0.0003182943
298.0249,0.0003177974
297.6832,0.0003581633
297.9542,0.0003359087
297.9965,0.0003354182
297.7315,0.0003575474
298.6396,0.00257065
296.3268,0.00275739
295.2288,0.00270728
296.1184,0.0003486152
296.1219,0.0003483157
295.7616,0.0003332679
295.8206,0.0003330726
296.9932,0.0003411023
296.9618,0.0003407257
296.6771,0.0003417915
296.6512,0.0003414377
297.4426,0.0003404877
297.451,0.0003401522
291.4506,0.002674051
291.4525,0.002714862
291.4529,0.002735722
291.456,0.000317668
291.4929,0.0003176858
291.4512,0.0003372888
291.4537,0.000337313
291.4546,0.002738623
291.4803,0.002711812
291.8819,0.002564314
295.8486,0.002653578
297.9316,0.0003226016
298.0697,0.000322401
298.0298,0.0003036903
298.113,0.0003035489
298.0404,0.0003406175
298.0811,0.0003404561
297.8172,0.000338078
298.0367,0.000321735
297.8481,0.0003378247
298.0669,0.0003215884
298.6728,0.002576313
296.5676,0.002785081
295.1694,0.003078778
295.8549,0.0003440133
296.1185,0.0003436287
295.3717,0.0003307029
295.6579,0.0003303892
297.0566,0.0003438237
297.1716,0.0003433888
296.6828,0.0003406689
296.8165,0.0003402429
297.5678,0.0003426895
297.6441,0.0003422118
291.4501,0.002811763
291.4501,0.002714921
291.4501,0.002732035
291.4501,0.002737047
291.4516,0.002715441
291.5008,0.002767636
292.8695,0.002772182
296.7059,0.0003235459
297.1507,0.0003227051
297.2158,0.0003236615
297.7256,0.0003228297
297.9547,0.0003240078
297.9948,0.0003233981
298.875,0.002587167
297.5195,0.002712309
294.8932,0.0003399446
294.9899,0.0003396461
295.2085,0.0003431641
295.2403,0.0003431821
294.9901,0.0003439431
295.639,0.0003431345
294.6623,0.0003703511
295.128,0.0003697414
296.6053,0.0003527215
297.1102,0.000351799
295.7743,0.0003382974
296.4469,0.0003370027
297.6744,0.0003302035
297.8352,0.0003287739
291.4501,0.002576516
291.4501,0.002703665
291.45,0.002652861
291.4501,0.0003169499
291.45,0.002723864
291.4501,0.0003175408
291.4501,0.0003193591
291.4501,0.000337241
291.4509,0.0003176903
291.45,0.002732077
291.4506,0.000337344
291.45,0.002733568
291.45,0.002713216
291.4506,0.002686326
291.4292,0.0003402618
291.434,0.0003402852
291.6496,0.0003220422
291.6731,0.0003221272
294.6162,0.0003060988
291.4941,0.0003205539
291.505,0.000320073
294.9664,0.0003052255
296.3286,0.0003258872
296.481,0.0003250021
299.2298,0.002605506
298.7318,0.003013557
295.2195,0.00035599
295.0612,0.0003560484
296.579,0.0003641136
296.215,0.0003645469
293.6127,0.0003452698
294.323,0.0003433995
294.0209,0.0003500179
294.3264,0.000349438
296.5351,0.0003750264
297.1633,0.0003694059
295.1679,0.0003927783
296.1531,0.0003851906
291.4501,0.002592332
291.4501,0.002732701
291.45,0.002733824
291.45,0.002732843
291.45,0.002726774
291.45,0.002700659
291.45,0.002752137
291.4501,0.0003197371
291.45,0.0003397251
291.4506,0.000319641
291.4495,0.0003396797
291.4507,0.0003365477
291.4559,0.0003488446
291.4788,0.0003416812
299.765,0.002630448
299.633,0.003011498
296.0249,0.0003557503
297.6698,0.0003641696
293.1185,0.000347453
294.1651,0.0003507894
292.6675,0.000381897
293.2715,0.0003731379
291.4501,0.002709728
291.4501,0.002624148
291.4501,0.0003185719
291.4501,0.0003178944
291.4501,0.0003223118
291.4501,0.0003210335
291.4501,0.002743245
291.4501,0.002733341
291.4501,0.002718449
291.45,0.002681461
291.4501,0.002515426
291.4502,0.0027266
291.4502,0.0002860171
291.4501,0.0003220676
291.4505,0.000321966
291.4501,0.0003574279
291.4504,0.0002859801
291.4503,0.0003574535
291.4506,0.0003435293
299.6359,0.002662164
299.4625,0.003094452
296.9068,0.0003536644
298.5403,0.0003642954
297.4563,0.0003499939
298.7429,0.0003617965
292.6699,0.0003311366
292.8759,0.0003399606
294.5839,0.0003466328
292.8421,0.0003320919
294.7088,0.0003601664
294.9174,0.0003404111
292.0811,0.0003275505
293.9431,0.0003715585
291.4501,0.002865525
291.4502,0.002761396
291.4501,0.0003400425
291.4501,0.0003390086
